most_current_software_update,synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,total_training_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,calories_burned_per_week_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__Germany,hot_enc__India,hot_enc__UK,hot_enc__USA,hot_enc__UnknownLand,hot_enc__Berlin,hot_enc__Birmingham,hot_enc__Brisbane,hot_enc__Chicago,hot_enc__Delhi,hot_enc__Hamburg,hot_enc__London,hot_enc__Los Angeles,hot_enc__Manchester,hot_enc__Melbourne,hot_enc__Mumbai,hot_enc__Munich,hot_enc__New York,hot_enc__Sydney,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White
2023-12-27,1.0,0.0,1.2815515655446004,0.2663805539753184,0.3708624726579334,-0.4053977219782401,0.14758959561748658,-1.1539666629179801,1.4237122133542222,0.1531512472865654,0.041789297816453665,1.8339146358159146,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2024-06-20,1.0,0.0,0.041789297816453665,1.8658027638227632,-1.8187022862493172,-0.06569701669164064,-0.4349793912743298,0.34121486365163817,-0.37858296518258244,-0.5022646146994326,0.041789297816453665,-0.38532046640756773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-10-29,1.0,1.0,-1.5010859460440247,-0.9473150563570555,-0.8610390934696479,-0.825470182855332,-1.5596934862745635,0.12429726388416305,0.2072214580943489,-1.6291350938799147,5.19933758270342,-0.7835003753897741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2023-12-14,1.0,1.0,-1.1107716166367858,0.7279132908816441,-0.7507050408088632,-0.16948219450232674,-0.40956625048658163,-0.33825003394007325,-0.42406462925867533,-0.355066940056734,5.19933758270342,-0.7835003753897741,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
2024-06-24,1.0,0.0,-1.1107716166367858,-1.04320070744035,-0.717807235399171,-0.13609594688780105,-1.0818210930567347,0.6804668104412238,-0.22279369915142,-0.9076829054631206,-0.47704042848944356,-0.38532046640756773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2024-08-08,1.0,1.0,-1.8339146358159146,0.8437180485956043,0.4510467328612697,-0.035816631660069605,0.5267880554173288,1.1969979867682943,-0.2796078375694526,0.4994614365396951,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2024-03-28,0.0,0.0,-0.3406948270877956,-0.7623798425998748,1.5286522344113214,1.011416182683429,1.2623445590545173,1.0994120734400885,-0.8532313934693662,1.1717874361936265,0.5729675484954635,0.9027347916438648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-12-29,1.0,1.0,-0.08365173390712909,1.6400652081179334,0.736154253577182,-0.9253524413455737,0.7240472993123046,0.7743835171171787,-0.11062295479000331,0.7857845692558891,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2023-12-01,1.0,1.0,-1.8339146358159146,0.6420613752765009,-0.39890096498824507,2.3302437798416813,0.9111590435286502,0.28461711170953496,-1.1211374719999792,0.9543987059945727,-5.199337582605575,-5.199337582605575,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,1.0,0.0,-0.6744897501960817,1.0061571498661943,-1.0106673922776692,-0.5447645063784217,-0.6665695201126761,-0.22575343051213484,-0.6229257232100878,-0.5456290050262181,-5.199337582605575,1.2815515655446004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
2024-12-16,1.0,0.0,-0.12566134685507402,0.11808730602846662,1.0354996460208183,-1.1700637659795325,0.4173495311184304,0.2663106132040944,-0.16525822187237021,0.3649298328019732,-0.47704042848944356,1.8339146358159146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2024-05-23,1.0,0.0,0.7835003753897741,0.1238391000255962,-1.1107716166367858,0.7149743087207803,-0.3993930826026888,0.0,0.7014995989983303,-0.5595755206124777,0.5729675484954635,-5.199337582605575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-01,1.0,1.0,-0.2104283942479247,0.9365820145960708,1.3445266794689958,-0.1313149700236059,1.1669664481348803,0.9782226714113937,-0.9966048795460536,1.1643588290366145,0.041789297816453665,-0.08365173390712909,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-07-06,1.0,0.0,0.9674215661017012,-0.3078131129104196,-0.3128961977878848,-1.732547651016754,-1.1446322767240797,-1.3708609590126797,1.298417266631908,-1.2534473986246075,0.5729675484954635,-0.08365173390712909,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-05-31,0.0,0.0,0.0,-0.2533471031357997,1.3332404258739898,0.5729675484954632,1.1169320039248887,0.4413432987855125,-0.6521789863427856,1.0678574414796238,-0.47704042848944356,1.8339146358159146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
2023-10-18,1.0,1.0,-0.2104283942479247,1.2283460976001703,-0.5529441038085153,1.6934077905945275,0.7815233080967204,0.9289648334033368,-1.4208383859869802,0.0,5.19933758270342,1.2815515655446004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-10-14,1.0,1.0,-1.8568441290659177,1.5387108404584229,0.281110100684088,0.0,1.6009542856965981,0.6242937170925972,-1.5666885860684143,1.5724372714812294,-5.199337582605575,-5.199337582605575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2023-12-23,1.0,1.0,-1.8568441290659177,0.5129783616294973,0.6424431998884228,-0.48064443211649593,0.43072729929545744,0.5433107152867771,-0.2377105479563281,0.3408473310678878,0.041789297816453665,-5.199337582605575,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-07,1.0,1.0,-0.38532046640756773,-0.8049763398165359,-0.14429635347483832,-0.07167928382863167,-0.427986180468845,0.8424440664323505,-0.7850223303085535,-0.3373677231001254,5.19933758270342,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2024-12-29,1.0,0.0,-1.8568441290659177,-0.5019733398830262,-0.2513698499475828,1.3299102448203053,0.275564104603646,1.4101810205140555,-0.7124430323894891,0.2437442470624798,-0.47704042848944356,-5.199337582605575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
2024-09-10,1.0,0.0,1.644853626951472,-0.4964062120462337,0.4427121932881465,-1.4343258741183622,-0.40549195446178793,-1.5789661931085266,1.9014627022244244,-0.460283749064892,0.5729675484954635,-0.38532046640756773,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2023-12-29,1.0,1.0,0.3406948270877954,-0.9800852788461984,0.3039345519719182,0.6112627593167161,0.18063719271532155,-0.20796132994971497,-0.21618006478979415,0.28664190762265757,-5.199337582605575,1.2815515655446004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2023-11-18,1.0,1.0,1.1107716166367858,-1.084851523298264,-1.5840068650417196,-0.5244005127080409,-1.8967158344855835,-1.6712428413831777,1.1614608253919982,-1.8521922107076716,0.041789297816453665,1.2815515655446004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2024-06-07,1.0,0.0,5.19933758270342,0.03857307514780311,-1.0515327587921417,1.484558241669146,0.04368999410277848,-2.0899138704356868,1.3322549107451087,0.08936164875663623,5.19933758270342,-0.7835003753897741,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-11-14,1.0,1.0,-1.5010859460440247,-0.6084981344998834,0.43717290526316854,0.696099369380601,0.43072729929545744,0.6449565404223937,-1.0317629629637257,0.48143808885386913,5.19933758270342,-0.7835003753897741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2024-02-23,1.0,1.0,1.8339146358159146,-0.6465106256909864,-1.3134331387029516,0.1638472679260492,-1.2058593670884452,0.0,1.6583758973760163,-1.0891469748507032,-5.199337582605575,-0.38532046640756773,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2024-04-01,1.0,1.0,-0.7279132908816442,-5.199337582605575,1.1424103228557958,1.193621170794123,0.9584578130096126,1.6987659768253776,-1.7764553519188016,1.0468825185768185,0.5729675484954635,-0.08365173390712909,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-08-25,1.0,0.0,0.0,0.6679481871163845,-0.7278018322647944,-5.199337582605575,-1.11420907206576,-0.4461313168488965,0.43296984822357015,-1.0599674639521515,-0.47704042848944356,-0.38532046640756773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2024-09-29,1.0,0.0,-0.12566134685507402,-0.5075560690656843,-0.4800426056625303,0.2050923157152084,-0.49451102830586535,0.12611609301849178,-0.9199630024932909,-0.41983781590096686,0.5729675484954635,1.2815515655446004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2024-05-01,1.0,0.0,1.5010859460440247,0.0,-1.0997132362166244,0.09941749313749712,0.23192645584175375,-1.42311428649404,1.5167415608622863,0.2577164881134571,0.5729675484954635,-0.38532046640756773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2024-09-07,1.0,1.0,1.644853626951472,0.2710462305570486,0.10656388474331163,1.522932420885593,0.783005821681131,-1.6193116460530115,1.50392606019616,0.754029705579229,0.5729675484954635,-0.7835003753897741,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-11-21,0.0,0.0,0.08365173390712909,-1.0934099735717708,-0.9015187811028542,-0.8148214745901337,-1.6424570973394117,-0.3773919438285541,0.5199520663951686,-1.508330146321031,-5.199337582605575,0.6229257232100877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2024-12-20,1.0,1.0,-0.6229257232100878,0.3691623502808033,-1.4863552298375469,1.613023582203441,0.05129442672309192,0.7114065351470025,-1.7378523018656757,0.07649497051573674,-5.199337582605575,-0.38532046640756773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2024-03-27,1.0,1.0,-1.8568441290659177,-0.28047608409089625,-1.4589001473243102,0.5729675484954632,-0.8293856347481762,-0.33760131388903136,0.1561965894787508,-0.7018581407882976,-0.47704042848944356,-5.199337582605575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-20,1.0,0.0,0.0,0.3556772505845323,1.3531051247667842,-0.28143291105554974,0.9464348031426146,1.2805720096417919,-0.5504329236699327,0.8570189917535569,0.5729675484954635,0.6229257232100877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-09-20,1.0,0.0,-0.8416212335729142,-0.7195617466887426,-1.3134331387029516,0.45839780735990565,-1.000501481245843,-0.012668902840659305,-1.2379955185070253,-1.0329985934409647,-5.199337582605575,0.6229257232100877,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2024-12-23,1.0,0.0,0.6229257232100877,1.8910273779271052,1.2870675646726282,-0.5601866782736605,1.297423114486295,-0.3558607294218137,0.8705605834869051,1.3697722322777008,-0.47704042848944356,1.2815515655446004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2024-07-10,1.0,0.0,0.0,-0.1756027259873963,-5.199337582605575,-0.9911169060423902,-1.9234313699759096,-0.14282296639791126,0.5222920657122672,-1.9532185853648374,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2024-04-22,1.0,0.0,0.23899287047892498,1.710022933318413,-5.199337582605575,-1.123607204917119,-1.0558359784272908,-0.5290760338235121,0.43409193904224513,-0.8934156426266863,0.5729675484954635,-0.38532046640756773,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2024-03-21,1.0,0.0,0.7279132908816441,0.9029189452507032,0.2091373842237323,-0.8416212335729142,0.09371779599869483,-0.7423816054113378,0.9796885075699322,0.20816502567861978,0.041789297816453665,0.9027347916438648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-08-26,1.0,1.0,-0.43072729929545756,-0.8651498956405324,-0.2987591928407512,0.6408938522781741,-0.21020477437024676,0.24409748172359072,-0.7598881782747793,-0.11718803003633152,0.5729675484954635,0.3853204664075674,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2024-10-12,0.0,0.0,1.0364333894937898,1.4116644672857963,0.8641454997810821,-0.35549041783953095,0.8996500995266209,-0.7019766412727385,0.9005240929031139,0.9251663423040765,0.041789297816453665,-0.7835003753897741,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2024-11-02,1.0,1.0,-0.43072729929545756,0.7279132908816441,2.1136915506082437,-0.25801361920722565,1.5057173471285337,1.034037637602782,-1.280181943484119,1.556702508026682,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,1.0,0.0,-0.38532046640756773,-0.3353821720760719,0.8687962724113973,0.4399131656732358,0.7221805396120493,0.7450902500106638,-1.0506981823646107,0.7922778242558522,-5.199337582605575,0.9027347916438648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2024-12-30,1.0,0.0,-0.5244005127080409,0.3275294074507553,0.35038518870484775,-0.24805922171115083,0.20255229692185578,0.2938058691453315,-0.17668565111599469,0.2818061678655455,5.19933758270342,1.8339146358159146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2024-07-14,1.0,0.0,-0.43072729929545756,1.722531383052923,0.38397436393311213,0.23183436245300987,0.8469201740351574,0.5245173835654476,-1.5274677654681952,0.8749779461594372,-0.47704042848944356,0.6229257232100877,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2023-10-29,1.0,0.0,-0.5244005127080409,0.5429509696730099,-0.11260360407663729,1.5323412181125335,0.7682570350809667,1.8783489077544724,-1.2666157933678193,0.8556638707868307,-5.199337582605575,1.8339146358159146,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2024-08-22,1.0,0.0,0.5729675484954632,-0.7484866630284462,0.7048149537320179,0.7408432620967453,0.5903653192707946,-0.3967438952311554,0.001203952392021485,0.6354903118726433,-0.47704042848944356,0.3853204664075674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2023-11-15,1.0,0.0,-0.7279132908816442,-0.3546220490094777,0.13643538705800048,-0.37534028765871497,-0.23711774672132394,0.7100472911676353,-0.5522544516744053,-0.11882599306870983,0.5729675484954635,2.1280452341849863,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2024-02-08,1.0,0.0,-1.8568441290659177,-0.1910520061461741,0.2556058770030304,-5.199337582605575,-0.6038375829253051,-0.2543595535241253,0.43072729929545744,-0.7385575082113104,0.041789297816453665,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-08-29,1.0,0.0,-0.5244005127080409,0.8810345496541206,-1.475239564043339,0.6229257232100877,-0.32977095719940913,1.034037637602782,-0.7279132908816442,-0.45971606722156355,-0.47704042848944356,1.2815515655446004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2024-09-25,1.0,0.0,0.08365173390712909,0.25706646016042867,-1.2459176957301348,0.44452000782712137,-0.5693993269354481,-0.3471791997429516,-0.6971414348463421,-0.6028903840484978,-5.199337582605575,-0.38532046640756773,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-02-04,1.0,0.0,1.3829941271006387,0.03857307514780311,-0.2622731356702598,1.2803020775157288,0.40183579344151776,-1.5767989707437722,1.1253070140712151,0.4743176556594688,5.19933758270342,0.16789400478810546,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2024-10-27,1.0,0.0,-1.2815515655446004,-0.10918164398205733,0.0208900882468887,-0.5244005127080409,-0.30244043373754986,0.10613056377276384,-0.7376711860829286,-0.4232405521619064,0.5729675484954635,-0.38532046640756773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-11-26,1.0,0.0,0.6229257232100877,0.2991684901353166,-1.046328954539008,-0.38032564176363126,-0.9261007788128537,-0.691841461072297,0.6121218488969654,-0.763464675185515,0.041789297816453665,-0.08365173390712909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2024-05-20,1.0,1.0,-0.6229257232100878,1.2710599635774094,0.6666359165293066,1.293439831157083,1.3267305472142104,1.8791375671494501,-1.4293709017892615,1.306315658003217,0.5729675484954635,1.8339146358159146,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2023-11-30,1.0,1.0,-0.8416212335729142,0.22266193767371417,-5.199337582605575,0.30883530897692457,-1.0701829289950102,0.5923800848302205,-0.6247382610788091,-1.089658020773522,5.19933758270342,-0.08365173390712909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2024-11-03,1.0,0.0,-0.7279132908816442,0.4238099102587583,0.6934813046490722,-0.4734426104521767,0.44516441350358893,0.4663112521803573,-1.0098512535000659,0.4063075422957973,-5.199337582605575,-0.08365173390712909,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2024-08-30,1.0,1.0,-0.3406948270877956,-0.4469627427369628,-1.3003487067723072,-1.6697514308273744,-1.9498947106985498,-0.11252874393223587,0.19761328547210133,-1.9160597932057797,-0.47704042848944356,-0.7835003753897741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-10-05,1.0,1.0,0.5729675484954632,-0.5519941213168881,1.7745664189767172,-0.09792584367632745,0.9949512691659586,-0.3750559709922157,0.7311142686306749,0.9163720710635178,0.041789297816453665,1.2815515655446004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-30,1.0,0.0,0.9674215661017012,1.2939594072581617,1.1684992395559273,1.7769613407261429,1.915196004238915,-0.7733695415299294,0.034921707622064334,1.8709003386534278,5.19933758270342,0.6229257232100877,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,0.0,0.0,1.1107716166367858,-0.5589578655042562,-1.1756603229513911,-0.6903176161633258,-1.5596934862745635,-1.1763370945985177,1.5875179513334987,-1.4633961902679162,0.041789297816453665,0.9027347916438648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2024-05-25,1.0,0.0,1.2815515655446004,0.459740764112726,0.8758078890818899,-0.8989192903231646,0.46115327100234943,-1.7819668204876198,1.173487974406398,0.4086866593886407,0.5729675484954635,0.3853204664075674,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-01-04,1.0,0.0,-0.08365173390712909,1.2128930015139585,-0.7540085440326136,1.0366463684545602,0.3493463994830217,0.15071367689905346,-1.455613899449131,0.3019382327704951,0.041789297816453665,0.3853204664075674,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2024-09-30,1.0,1.0,-1.0364333894937894,-0.4114832936513042,-1.1146902863804287,-0.7477213930205658,-1.479758736341528,-0.04063795650197581,-0.4962835122549316,-1.334376446930845,5.19933758270342,0.6229257232100877,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2024-03-12,0.0,0.0,0.9674215661017012,-5.199337582605575,0.536632924218071,-5.199337582605575,-0.752423519249884,-1.75222915511528,1.3034486609080955,-0.8544549399558908,-0.47704042848944356,-0.08365173390712909,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2023-10-25,1.0,0.0,-1.5010859460440247,-0.8416212335729142,-0.44295363069173854,-1.055724396940471,-1.2304135707569874,-0.42575778622549765,0.39005388090615567,-1.2213814673557541,-0.47704042848944356,-5.199337582605575,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-11-03,1.0,1.0,-0.6744897501960817,-0.6386096176206588,-0.2874925583434353,-0.8667354875927794,-0.9205249998554601,0.6938371687464866,-0.5156311436378226,-1.0772041114234663,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2024-03-25,1.0,0.0,-1.0364333894937894,0.07075877341545107,-0.7211307578534845,-0.6283182675110613,-0.9094584015340297,0.2866569547661808,-0.08663334134445508,-0.9599874166511321,-5.199337582605575,-0.38532046640756773,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-11-21,1.0,1.0,0.08365173390712909,-1.4001689599828515,0.3010730663815453,0.5392076393250991,0.056999674358374317,0.7264461786744588,-0.4200760633163412,0.1196678683913885,0.041789297816453665,1.2815515655446004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-03-09,1.0,0.0,0.7835003753897741,-0.6544522007320038,-0.18272432735342745,0.76730583149025,0.030388049268725126,-0.7679610813358267,0.6800294675764211,0.13377926420586508,-0.47704042848944356,-0.08365173390712909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2024-04-11,1.0,0.0,-0.5244005127080409,-0.5659488219328631,0.3182799020068702,-0.36043946473661115,-0.16242937264128582,0.8397460504238896,-0.1980403141277289,-0.05915063788336835,-0.47704042848944356,0.6229257232100877,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2024-04-19,1.0,1.0,-1.8339146358159146,-5.199337582605575,2.068872123108285,0.8011605109622104,1.3766347098565517,0.9782226714113937,-0.5540778138862104,1.327770193842898,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-05-18,1.0,0.0,1.1107716166367858,0.2285457831285522,-0.6980296544280852,-0.0059681979890486014,-0.4997683716692378,-1.9684163236976828,1.4885067914054502,-0.3954044935879495,-5.199337582605575,1.2815515655446004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2023-12-24,1.0,0.0,-1.0364333894937894,-1.35465523596435,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4862438871925691,0.15241430859023916,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-02-13,0.0,0.0,0.43072729929545744,0.025711840674979267,0.4427121932881465,1.841572428145084,1.0738329550463832,-0.15450805645428103,-0.11703038037617651,0.9989210768092052,5.19933758270342,1.8339146358159146,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2024-07-08,1.0,1.0,-1.3829941271006383,1.9649045384628592,-0.11260360407663729,-1.0424544832293579,0.22456512703073347,0.7877839045273299,-0.4081500556730546,0.14007933138388975,0.041789297816453665,-0.38532046640756773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2024-05-08,1.0,0.0,-0.2104283942479247,1.0993740652715551,-5.199337582605575,-0.9524485143732513,-1.3420360854713211,0.21826180670826978,0.22373774591306275,-1.340568077763189,0.041789297816453665,0.9027347916438648,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2024-07-26,1.0,0.0,0.7279132908816441,-0.42429524385462386,0.0,-1.1432152176672021,-1.3651879160266174,-1.1124660480457949,1.2815515655446004,-1.2790193632117632,0.5729675484954635,1.2815515655446004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-24,1.0,0.0,0.43072729929545744,1.9359521377732278,0.7963455759375113,1.2803020775157288,1.5794364530738112,0.4077663912014138,-0.8711947999472259,1.572398676961045,-0.47704042848944356,1.8339146358159146,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-11-19,1.0,0.0,0.23899287047892498,-1.1107716166367858,1.127123340211456,-5.199337582605575,0.015192270901604951,0.4077663912014138,0.42405909068674597,0.10919386671012996,-5.199337582605575,-0.08365173390712909,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-01-11,1.0,0.0,-0.6229257232100878,-0.43072729929545756,-1.0308848745856665,-0.8989192903231646,-1.5232959196810754,0.6514701348286495,-0.012544874536922613,-1.419726619997327,0.5729675484954635,-5.199337582605575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
