synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__UnknownLand,hot_enc__Delhi,hot_enc__Mumbai,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White,most_current_software_update_month,most_current_software_update_day
1.0,1.0,0.3406948270877954,0.7616674560782708,0.5318264267693101,-1.0897416310471832,0.08981059958441842,0.7324053697531503,0.041789297816453665,-0.7835003753897741,0,1,0,1,0,0,0,0,0,0,1,0,11,20
1.0,0.0,0.7279132908816441,-0.47428860297245296,1.4548705625359726,0.19443749500064278,-0.5381001483192592,0.6862588364159486,-0.47704042848944356,-5.199337582605575,0,0,0,1,0,0,0,0,1,0,1,0,8,18
1.0,0.0,0.041789297816453665,-5.199337582605575,0.4510467328612697,-0.7327139256727697,0.1936852542976658,-0.2128768081963692,0.041789297816453665,0.6229257232100877,0,0,0,0,0,0,1,0,1,1,0,1,12,29
1.0,1.0,-0.43072729929545756,0.7279132908816441,0.5103168661379923,1.0281635741298762,1.4991671482893822,-1.8873083402443163,0.5729675484954635,1.8339146358159146,0,0,0,0,0,1,0,0,1,0,1,0,4,23
1.0,0.0,-0.2533471031357997,0.23443755147951761,0.7766926005836486,0.17319265100642342,0.8790212530430981,-0.4463450107676752,-0.47704042848944356,1.2815515655446004,1,0,0,0,0,1,0,0,1,0,0,0,8,23
0.0,1.0,-1.8568441290659177,0.7731125366343897,-0.6785214214071774,0.2678668755146894,-0.19951232824569687,-0.7279132908816442,5.19933758270342,-5.199337582605575,1,0,0,0,0,1,0,0,1,0,1,1,9,24
1.0,0.0,-1.2815515655446004,-0.9137093965641642,-1.062026724982852,-0.08365173390712909,0.04797353797456731,-0.6651534025936124,0.5729675484954635,-0.38532046640756773,1,0,0,0,0,0,1,1,0,1,0,1,2,11
1.0,0.0,-0.12566134685507402,-1.0763718062004621,0.555984992932946,0.3841406659419935,0.9605319382969791,-0.5522544516744053,0.041789297816453665,1.2815515655446004,0,1,0,0,0,1,0,1,0,0,0,0,6,21
1.0,0.0,0.0,-0.7030071685996259,-0.7244622649376574,-0.9911169060423902,-0.28677446523404426,0.31477743095467886,0.041789297816453665,-0.38532046640756773,0,0,0,0,0,1,0,0,1,0,1,1,8,4
1.0,1.0,1.3829941271006387,1.3061596897586063,0.0,0.27369046175835726,-0.8468857185022439,1.272799654391164,0.041789297816453665,0.3853204664075674,0,1,0,0,0,0,0,0,0,0,1,0,12,23
1.0,0.0,1.644853626951472,-5.199337582605575,-0.2341098316302114,-5.199337582605575,-1.884358508091181,2.4665058885614086,-5.199337582605575,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,1,0,2,6
0.0,1.0,0.7835003753897741,-0.6156959086521893,0.5511277048512239,-0.5914404384596158,-0.8950545680930435,1.0670705739673252,0.5729675484954635,1.2815515655446004,0,0,0,0,0,0,1,1,0,0,0,0,6,3
1.0,0.0,0.7279132908816441,0.3827149204840942,1.4256362813563959,0.8910891300341091,-0.12649617934148139,0.6658888499968556,-0.47704042848944356,-0.7835003753897741,0,1,0,0,0,0,0,1,0,0,0,1,9,1
1.0,1.0,0.7279132908816441,-1.295296393621957,-0.6135914129493434,0.5958401014419755,-0.9094319334150964,0.5510491240241399,0.041789297816453665,0.9027347916438648,0,0,0,0,0,0,0,1,0,1,0,0,2,18
1.0,1.0,-1.3829941271006383,-0.4908544270112465,0.16902124916028508,0.36268834874759176,1.1497924689898475,-0.3415971910063408,0.041789297816453665,-0.38532046640756773,0,1,0,0,0,0,1,1,0,0,0,0,6,2
1.0,1.0,0.7279132908816441,1.4865153598558831,0.027855026985458622,1.6852719642884038,-0.4492507600803426,0.4840338330017239,-5.199337582605575,0.6229257232100877,0,0,0,0,0,0,0,1,0,0,0,0,2,18
1.0,1.0,-0.3406948270877956,0.9140248042431804,0.0,0.10342952444514313,1.8559698134272575,-0.9320652889496329,-0.47704042848944356,-0.08365173390712909,1,0,0,0,0,0,0,0,0,0,1,0,9,16
1.0,1.0,-0.43072729929545756,0.5917212459815477,-0.22673427630494217,-0.7937961535184546,0.2081926670056663,-0.14110327079140533,0.5729675484954635,-0.7835003753897741,1,0,0,0,0,0,1,1,0,0,0,1,10,15
1.0,1.0,1.1107716166367858,-0.3734396775981019,1.5559432917452671,1.5515767193202932,-0.8913572272879952,0.5552219497639741,5.19933758270342,0.9027347916438648,0,0,0,0,0,0,0,0,1,0,1,0,11,25
1.0,0.0,-0.3406948270877956,-5.199337582605575,-0.10469929668165068,-5.199337582605575,0.11248461866507467,0.15493558356177944,-5.199337582605575,0.16789400478810546,0,1,0,0,0,0,1,0,1,0,1,0,6,5
1.0,0.0,-0.12566134685507402,0.5917212459815477,-1.3825111319878585,0.3444329473190501,-0.24106067812830856,-0.37858296518258244,0.5729675484954635,0.3853204664075674,1,0,0,0,0,0,1,0,0,0,0,0,3,6
1.0,1.0,-1.8339146358159146,0.12959499396277102,-1.2322783672835185,1.045204421222981,0.06355091355082804,-0.4439954958012034,5.19933758270342,-5.199337582605575,1,0,0,0,0,1,0,0,1,1,0,0,9,21
0.0,0.0,-0.16789400478810546,-0.5131546622659513,-0.5581346516822204,1.0072734675837725,0.0,-0.3287002419054234,0.041789297816453665,0.6229257232100877,1,0,0,0,0,1,0,0,0,1,0,1,7,16
1.0,0.0,0.7279132908816441,1.6740202436104612,1.471664044876513,0.8219204996904874,-0.24191270598321363,-0.02851419417794887,0.041789297816453665,1.8339146358159146,0,0,0,0,0,0,0,0,0,0,0,1,12,30
1.0,0.0,1.5010859460440247,-0.8651498956405324,0.31253406529803784,0.5466555687662381,-1.2528799433200781,1.133680699589764,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,1,1,0,0,11,17
1.0,0.0,0.9674215661017012,0.1238391000255962,-0.27906654510162654,-0.25246530146929236,-1.2815515655446004,0.8281836488649816,5.19933758270342,0.9027347916438648,0,1,0,0,0,0,1,1,0,0,1,1,5,24
0.0,0.0,5.19933758270342,0.9769679992067939,-0.3836469521020323,0.0,-1.3576390999705104,1.3556892193636434,0.041789297816453665,0.16789400478810546,0,1,0,0,0,0,0,0,1,0,1,1,4,4
0.0,0.0,0.9674215661017012,0.1584428880370848,-0.2071251387466954,0.814961514850329,-0.9968294928264293,0.6216509232948311,0.041789297816453665,1.2815515655446004,0,1,0,0,0,0,1,0,1,0,0,0,8,6
1.0,0.0,0.2918904697739106,-1.0763718062004621,-1.5757886897960507,0.3206333755791509,-0.6544471502076918,0.34724414545471904,-0.47704042848944356,-5.199337582605575,0,0,0,0,1,0,1,0,0,1,0,0,3,12
1.0,1.0,0.08365173390712909,0.9029189452507032,1.3248858846843452,0.3995721346952018,1.0470461369051545,-0.7598881782747793,0.5729675484954635,-0.7835003753897741,0,0,0,0,1,0,0,0,1,1,0,1,9,2
1.0,1.0,-0.16789400478810546,0.0,0.6980039990979245,0.19443749500064278,0.5183796497894069,-0.7028602309191,0.041789297816453665,0.3853204664075674,0,1,0,0,0,0,1,0,0,0,1,0,5,15
1.0,0.0,-0.38532046640756773,1.3883929512166127,-0.17299519393968618,0.3029524594782667,0.8790212530430981,-1.195847143421949,-5.199337582605575,1.8339146358159146,0,1,0,0,0,1,0,1,0,0,0,1,9,28
1.0,0.0,-0.43072729929545756,1.2939594072581617,-5.199337582605575,0.4911316558166982,0.3658386753967684,-0.4081500556730546,-5.199337582605575,-5.199337582605575,0,0,0,0,1,0,0,1,0,1,0,0,2,16
1.0,0.0,0.3853204664075674,-0.6785297028248417,-1.1107716166367858,0.37799380543290856,-0.6862973226423942,0.4032224313715821,0.5729675484954635,-0.08365173390712909,0,1,0,0,0,1,0,1,0,0,0,0,5,31
1.0,1.0,-0.9027347916438648,-0.7977768461252381,1.8673437482825301,1.4163017174264294,1.8838942444217548,-1.1635978852738247,5.19933758270342,-0.7835003753897741,1,0,0,0,0,0,0,0,1,1,0,0,12,16
1.0,0.0,0.3853204664075674,-0.14174019633960902,-0.029845242919239425,-0.07766411731290514,-0.46924194483950515,0.4374615002602713,-0.47704042848944356,1.8339146358159146,0,0,0,0,0,0,1,0,0,0,1,0,3,13
1.0,1.0,-0.5729675484954635,-0.10918164398205733,0.0,2.0400440114619167,1.1196943426155412,-2.3771504838104818,-5.199337582605575,0.16789400478810546,0,1,0,0,0,0,0,1,0,0,1,1,1,20
0.0,0.0,0.7835003753897741,0.9769679992067939,-0.6002217295855734,-1.4167667254909677,-0.8438456612087777,0.9327395123274927,-5.199337582605575,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,0,0,4,24
1.0,1.0,-1.8339146358159146,0.3759300043082579,-0.17785765622175917,0.5767585645077976,-0.09277840592632156,-0.023950967493541198,0.5729675484954635,-0.7835003753897741,1,0,0,0,0,0,1,0,0,0,1,0,12,20
1.0,0.0,1.8339146358159146,1.9550708133527996,1.068902923601458,1.3164453124533075,-1.660618338775703,1.4308857234330894,5.19933758270342,-0.08365173390712909,0,0,0,0,0,0,0,1,0,1,0,1,6,14
1.0,1.0,-0.5729675484954635,0.48323228011689084,-0.017905444392243234,1.2318754567418586,1.7284800381014152,-1.900545142994857,5.19933758270342,0.3853204664075674,0,0,0,0,0,1,0,1,0,0,1,0,12,4
1.0,1.0,0.5244005127080407,2.6501343426056865,1.2374763090435996,1.3790506854390725,-0.2733925819537592,-0.0962224319653289,0.5729675484954635,-5.199337582605575,0,0,0,0,0,0,0,0,0,0,0,0,2,9
1.0,0.0,0.6229257232100877,0.41003534928624474,-0.8011605109622104,-0.21297581566998286,-1.1784780416826082,0.709634466238888,-5.199337582605575,0.3853204664075674,0,0,0,0,0,1,0,1,0,0,0,1,4,23
1.0,1.0,0.9674215661017012,0.9596261528037111,-0.059717099785322754,0.12753900914585947,-0.8463784992025948,0.8309707600431137,-0.47704042848944356,0.3853204664075674,1,0,0,0,0,1,0,0,0,0,0,0,7,29
0.0,0.0,5.19933758270342,-0.6785297028248417,1.3647002950542437,-0.3168580011864787,-2.040350857419785,1.874595245152561,-5.199337582605575,0.3853204664075674,0,0,0,0,0,0,0,0,0,1,0,0,4,11
1.0,0.0,-0.2104283942479247,0.3275294074507553,-0.6277091764083041,-0.16948219450232674,0.2663106132040944,-0.0034212463575278044,5.19933758270342,0.3853204664075674,0,0,0,0,0,1,0,1,0,1,0,0,7,31
1.0,0.0,-1.8339146358159146,-5.199337582605575,0.6003155957943328,0.04155828438530539,0.12247884584991425,-0.782486746315318,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,1,0,1,1,0,0,3,10
1.0,0.0,1.1107716166367858,0.687660393895967,0.24959307352218119,1.5849735619035825,-0.9705101585088114,0.6414570889040909,-0.47704042848944356,0.3853204664075674,0,0,0,0,0,1,0,1,0,1,0,0,10,3
1.0,0.0,-0.2533471031357997,-0.32156709013711304,0.0,-5.199337582605575,-0.20289018628155459,0.0060197968631607295,0.041789297816453665,0.16789400478810546,0,1,0,0,0,0,1,0,1,1,0,0,3,10
1.0,1.0,0.7835003753897741,0.17002743807782164,0.40660790958894305,-0.26970477413431476,-0.5368944143117806,0.6853673001474111,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,0,10,22
1.0,1.0,-0.3406948270877956,0.17002743807782164,0.7680537661180358,0.744122475329905,0.41119655844767095,-1.1287065341537614,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,0,0,0,0,1,0,0,12,8
1.0,1.0,-0.43072729929545756,1.4022646346709227,-0.4296939790319861,-0.5294708318795533,0.9146193828554419,-1.0489612504595827,0.041789297816453665,1.8339146358159146,1,0,0,0,0,1,0,0,1,1,0,0,9,12
1.0,1.0,-1.3829941271006383,-0.1482688671303201,-0.7875104420491209,1.2279688315080892,0.6711795573332253,-1.195847143421949,0.5729675484954635,-0.08365173390712909,1,0,0,0,1,1,0,0,0,0,1,0,4,30
1.0,1.0,-0.6744897501960817,0.4169127416174895,0.05224518037594049,-0.4003633845347481,0.3918214342583298,-0.07876989417014195,0.5729675484954635,-0.38532046640756773,0,1,0,0,0,0,0,0,1,1,0,0,2,28
1.0,1.0,0.2918904697739106,-0.04151238794160799,-1.4535393080354075,-0.39032492273215796,-0.6544471502076918,0.2971480682790748,0.5729675484954635,-0.08365173390712909,0,0,0,0,0,0,1,0,1,0,0,1,10,15
1.0,1.0,-1.0364333894937894,0.9769679992067939,-0.821920499690487,0.486423874628589,1.0676413437253243,-0.9770568648412338,-5.199337582605575,0.3853204664075674,1,0,0,0,0,1,0,0,0,1,0,1,7,26
1.0,0.0,-0.5729675484954635,1.4918093621164181,0.16180565201774075,1.1678492124708733,0.0,-1.5176135771723214,5.19933758270342,0.6229257232100877,0,0,0,0,0,1,0,0,1,1,0,0,12,26
1.0,0.0,0.6229257232100877,0.13535518466384178,1.1926787912945065,-0.26970477413431476,-0.3634064548205931,0.7877931064014873,-0.47704042848944356,1.8339146358159146,0,1,0,0,0,0,1,1,0,0,0,0,11,12
0.0,1.0,-1.2815515655446004,-0.05813338231249668,-0.4732513628764943,-0.5294708318795533,0.24635153182521008,-0.5359255760001804,5.19933758270342,-0.08365173390712909,0,1,0,0,0,1,0,0,0,0,0,0,10,26
1.0,1.0,-0.38532046640756773,-5.199337582605575,0.8096200729499389,2.3059608207087576,0.46153346473150525,-1.557957087199267,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,0,0,0,11,5
1.0,0.0,1.2815515655446004,-0.47428860297245296,0.4932080410558181,0.3354441959928378,-0.9409715146052178,1.3732117395477252,0.5729675484954635,0.16789400478810546,0,0,0,0,0,1,0,0,1,1,0,0,8,16
0.0,0.0,0.43072729929545744,-0.5187693863932444,1.2578785984046812,-1.029365641850084,-0.4735781893069919,0.6978989819768383,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,0,0,0,1,0,0,0,10,26
1.0,0.0,-0.8416212335729142,-5.199337582605575,-0.9534663590339674,-5.199337582605575,-0.08581672608660582,-0.27239468428361735,0.041789297816453665,1.8339146358159146,0,0,0,0,0,0,1,0,1,0,0,1,6,21
1.0,0.0,1.3829941271006387,-0.05813338231249668,0.07317524314881867,-5.199337582605575,-1.5550000706748737,1.5407021499762565,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,1,0,1,0,1,0,12,10
1.0,1.0,-0.38532046640756773,-5.199337582605575,-0.392788416222294,-0.7628991880509448,0.5134785629003965,-0.10102024205959356,5.19933758270342,0.3853204664075674,1,0,0,0,0,0,1,1,0,0,0,0,3,5
1.0,1.0,-1.2815515655446004,0.3370407571813536,0.2184405775664205,0.3414016723940438,1.6398798074519934,-0.26699412540495243,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,1,1,0,0,0,1,11,11
1.0,0.0,1.644853626951472,0.34225652433249565,-0.7343086039158262,0.7213226505819671,-2.7401306121838283,1.6338379866396973,-5.199337582605575,-0.38532046640756773,0,1,0,0,0,1,0,0,0,0,1,0,11,23
1.0,1.0,1.2815515655446004,0.48914655268233603,-1.2874831873645367,-1.6940721572926714,-1.417554827184897,1.602129729031581,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,0,1,0,1,0,2,5
1.0,1.0,-0.9027347916438648,0.2167857906762349,0.32115675375757846,0.510073456968595,1.3088170493488387,-1.4759747225155342,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,1,0,1,1,0,0,8,16
1.0,0.0,0.5244005127080407,-1.0350856129863082,-1.5965384540969814,-0.3703642448067597,-0.7983886564753528,0.7945473634679239,0.5729675484954635,1.2815515655446004,0,0,0,1,0,0,1,0,0,0,1,0,11,24
0.0,0.0,0.7279132908816441,-5.199337582605575,-0.6055566016634196,-0.8924086936039166,-0.8223065885916098,1.1022158041361463,0.041789297816453665,1.2815515655446004,1,0,0,0,0,0,1,0,1,1,0,0,4,8
1.0,1.0,0.7279132908816441,-1.126158296310901,-0.42041455366871217,0.9908726564488309,-0.6348747654927762,0.36484489016916355,5.19933758270342,-5.199337582605575,0,0,0,0,0,1,0,0,1,0,1,0,1,31
1.0,1.0,-0.9027347916438648,-5.199337582605575,0.7853897920751362,-0.029845242919239703,1.6667251461282049,-0.8029150968937463,5.19933758270342,1.2815515655446004,0,0,0,0,0,0,1,0,1,1,0,0,1,16
1.0,1.0,-0.5729675484954635,-1.1497513320495756,1.2923575549158324,2.3139043184279267,1.081123776799513,-1.8808120555848773,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,0,0,0,1,0,1,2,16
1.0,0.0,0.041789297816453665,-0.8972880762875773,-0.616278484562067,-1.075985274317962,-0.30084892435378535,0.5059711032092101,-5.199337582605575,0.16789400478810546,1,0,0,0,0,0,1,0,1,0,1,1,9,22
1.0,1.0,-0.5244005127080409,1.7617691191376483,0.2953574569328401,1.2397456265811675,2.02645443616878,-1.4208383859869802,5.19933758270342,0.9027347916438648,1,0,0,0,0,0,0,0,0,0,0,0,10,31
1.0,1.0,-1.1107716166367858,0.7846597952546474,1.9250563299797265,0.0,1.8578626955505837,-5.199337582605575,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,0,0,1,0,1,0,10,14
1.0,1.0,1.2815515655446004,0.1758498574515306,0.9994836352802728,-0.25246530146929236,-1.1862305602904009,1.4249027122758995,0.5729675484954635,1.2815515655446004,0,0,0,0,0,0,1,1,0,1,0,0,11,6
1.0,1.0,0.2918904697739106,-0.5312607573635746,1.2727785454626597,-0.13609594688780105,0.5972426496570197,0.4714396410032583,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,0,1,0,0,1,1,9,12
1.0,1.0,-0.5244005127080409,0.55501852779908,-0.5451860649950091,-0.21297581566998286,0.46272691999384163,-0.11222437518613963,5.19933758270342,1.2815515655446004,1,0,0,0,0,0,1,1,0,1,0,0,9,23
1.0,0.0,0.2918904697739106,0.3038780174665147,0.3914964738141969,-0.5653569705378036,-0.46216521199123073,0.5510491240241399,5.19933758270342,-5.199337582605575,0,1,0,0,0,1,0,1,0,1,0,0,12,13
1.0,1.0,-1.3829941271006383,0.403177296725506,0.0,0.7841208275138669,0.12429726388416305,-0.9549111285539957,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,0,0,12,20
1.0,0.0,-0.3406948270877956,0.46558939694383733,-0.21691928110461553,0.08318849906448093,1.3363894331065036,-0.3415971910063408,-5.199337582605575,1.8339146358159146,0,0,0,0,1,1,0,0,0,0,0,0,8,27
1.0,0.0,1.5010859460440247,1.5340430209057216,0.35595498734049796,0.6151411045959729,-1.3311818292945126,1.5530216324837762,0.041789297816453665,-0.38532046640756773,0,0,0,0,0,1,0,0,1,1,0,0,11,29
1.0,1.0,0.9674215661017012,0.5855498559485107,1.1791606213447756,-1.3829022392789727,-0.5599399475356073,1.2815515655446004,5.19933758270342,-0.38532046640756773,1,0,0,0,0,0,0,1,0,0,1,0,8,27
1.0,0.0,-0.43072729929545756,-0.2736752445661682,0.4104001856564571,0.44452000782712137,1.2953964958740602,-1.2643773261994742,-0.47704042848944356,-5.199337582605575,1,0,0,0,0,0,1,0,0,1,0,0,9,5
0.0,1.0,-0.7279132908816442,-0.43612629776462264,-0.07766411731290514,-1.2048586146467277,0.18922976502103886,0.2702926453249268,-5.199337582605575,1.2815515655446004,1,0,0,0,0,0,1,0,1,1,0,0,10,31
1.0,0.0,-0.5729675484954635,-0.8494118278609637,-1.2874831873645367,-1.1838098551025324,0.1434166639209149,-0.10102024205959356,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,0,1,0,1,0,1,0,3,17
1.0,1.0,-1.5010859460440247,0.10085456958998201,1.1170766366869045,-5.199337582605575,0.1152091609358744,-0.25621615691626576,0.041789297816453665,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,1,11,17
1.0,1.0,1.2815515655446004,0.2710462305570486,-0.8428255219237719,1.9331160400414966,-1.367164216467234,0.6276670157781388,5.19933758270342,1.2815515655446004,0,1,0,0,0,1,0,1,0,0,1,0,5,23
1.0,0.0,0.8416212335729143,1.383827926363623,0.49037068774170406,-0.44487477011961096,0.2642821677732831,1.0174075269701912,0.041789297816453665,0.9027347916438648,0,1,0,0,0,0,1,0,1,0,1,0,10,28
1.0,0.0,1.644853626951472,-5.199337582605575,-5.199337582605575,0.9459027814138654,-1.7536795952625954,1.5668510685869406,-0.47704042848944356,-0.7835003753897741,1,0,0,0,0,1,0,1,0,1,0,0,8,2
1.0,0.0,1.2815515655446004,-1.2246963359681855,-0.2071251387466954,0.10744322129315682,-1.2366199227111394,1.0967801007280178,0.041789297816453665,-0.08365173390712909,0,0,0,1,0,0,1,1,0,1,0,0,4,14
1.0,0.0,-0.3406948270877956,-1.084851523298264,0.5189273072356291,-0.938814316876903,0.24522435103415002,0.04697139849302783,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,0,0,10,19
1.0,0.0,-0.2104283942479247,-0.46879568258766396,-1.331236785124966,-0.34561824884792924,0.750897182852926,0.13730641285458275,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,1,0,1,1,0,1,12,17
1.0,0.0,0.041789297816453665,-5.199337582605575,-0.35641037841553996,-0.2873114269928901,0.261241534469869,0.27378407918294295,-5.199337582605575,-0.08365173390712909,0,1,0,0,0,0,1,1,0,0,1,0,11,26
0.0,0.0,0.8416212335729143,0.6614350829065611,-0.790909128923965,-0.4734426104521767,-0.7024852893722309,0.861189600047302,-5.199337582605575,-0.7835003753897741,0,0,0,0,0,0,1,0,1,0,0,1,3,10
1.0,0.0,-0.6229257232100878,-0.8494118278609637,0.05573168774297989,-0.011936608571117828,1.5829111031334937,-0.4322842886367857,5.19933758270342,-0.38532046640756773,0,1,1,0,0,0,1,1,0,0,1,0,3,26
1.0,1.0,-1.3829941271006383,-5.199337582605575,0.19676107878505641,0.2533471031357997,-0.22066292346746194,-1.0249684772580652,5.19933758270342,-0.7835003753897741,1,0,0,0,0,0,1,0,1,1,0,0,10,27
1.0,0.0,-0.5729675484954635,-5.199337582605575,-1.291747954577486,0.3841406659419935,-0.08929702503244813,-0.9338053434744251,0.5729675484954635,1.2815515655446004,0,0,0,0,0,1,0,1,0,0,0,0,5,10
1.0,0.0,0.5244005127080407,-0.9877595131582401,-1.4863552298375469,-1.2995807035609563,-0.9992130862376268,0.7931936190505263,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,0,1,0,0,0,1,0,1,8
1.0,0.0,0.23899287047892498,-0.6307482759054207,-0.7144916228563637,1.0937117256244364,-0.4305283152211136,0.0783369342657778,-5.199337582605575,-0.08365173390712909,1,0,0,0,0,0,1,1,0,0,0,1,1,21
1.0,0.0,0.7835003753897741,1.121103280567405,-0.15754272716948187,-0.6435840153326912,-0.7858176116703498,0.8518936388508843,-5.199337582605575,-5.199337582605575,0,0,0,0,0,1,0,1,0,0,0,1,12,17
1.0,0.0,-0.9674215661017012,1.1443275911928013,0.22465317662504533,-0.088407733405567,0.5923800848302205,-1.2466931702025488,-5.199337582605575,0.6229257232100877,1,0,0,0,1,1,0,0,1,1,0,1,11,16
1.0,0.0,-5.199337582605575,1.7895166080166387,-5.199337582605575,-0.6850518199583719,-1.26947813460901,1.7843771417733185,0.041789297816453665,0.3853204664075674,0,1,0,0,0,1,0,0,1,0,1,1,7,13
1.0,1.0,0.5729675484954632,-0.09619248707153273,-1.6586211515252798,0.22111871299757027,-0.43602284873834196,0.6397266980999043,-0.47704042848944356,1.8339146358159146,1,0,0,0,0,0,1,1,0,0,0,1,1,1
1.0,1.0,1.5010859460440247,-0.9645253432735185,1.1981475413145235,0.8434854939734385,-1.346082406886381,1.5580160817811035,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,0,0,4,15
1.0,1.0,1.644853626951472,-0.9645253432735185,1.1981475413145235,0.8434854939734385,-1.346082406886381,1.5580160817811035,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,0,0,4,15
1.0,1.0,-1.2815515655446004,2.1792871283113513,-0.15489131448802407,0.40266976116314324,1.8462324661040843,-0.303153540587973,0.5729675484954635,-0.38532046640756773,0,0,0,0,0,0,0,0,0,0,1,0,7,8
1.0,1.0,-1.2815515655446004,0.39633815470207834,1.091167834429673,-1.7596974435972064,1.4440015756927118,-0.35905544109815507,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,1,0,0,1,0,0,0,6,23
