age_of_customer,sex,ctry,town,swimming_hours_per_week,biking_hours_per_week,running_hours_per_week,total_training_hours_per_week,vo2_max,10k_running_time_prediction,calories_burned_per_week,support_cases_of_customer,customer_years,most_current_software_update,goal_of_training,preferred_training_daytime,subscription_type,color_of_watch,synchronisation,user_of_latest_model
23.0,Female,UK,London,1.9,7.06,3.15,12.11,59.14,41.0,6119.0,3.0,0.0,228.0,Recreation,Afternoon,Free,Black,Yes,1.0
52.0,Male,Germany,Munich,4.06,9.88,1.52,15.46,42.18,48.49,8027.23,1.0,4.0,392.0,Fitness,Morning,Free,Black,Yes,0.0
54.0,Female,India,Delhi,3.87,0.33,2.77,6.98,27.26,52.34,3546.48,0.0,8.0,303.0,Fitness,Evening,Premium,Black,Yes,0.0
51.0,Other,Germany,Berlin,0.85,1.12,1.71,3.68,43.13,49.69,2011.99,2.0,5.0,101.0,Recreation,Evening,Premium,White,Yes,0.0
37.0,Other,India,Delhi,2.04,1.7,2.16,5.91,55.47,45.54,3115.39,4.0,5.0,101.0,Fitness,Afternoon,Free,White,Yes,0.0
42.0,Male,Germany,Berlin,0.31,8.19,6.62,15.12,64.71,40.31,7472.4,2.0,3.0,145.0,Fitness,Afternoon,Basic,Black,Yes,1.0
21.0,Male,Australia,Melbourne,2.47,9.72,1.48,13.67,63.23,39.56,6758.39,0.0,3.0,199.0,Fitness,Morning,Basic,Black,Yes,1.0
27.0,Female,Australia,Berlin,3.58,11.5,5.13,20.21,66.25,38.69,10239.78,4.0,9.0,179.0,Competition,Evening,Basic,Black,No,1.0
27.0,Female,Australia,Melbourne,0.37,2.13,0.7,3.2,54.66,45.17,1601.91,2.0,5.0,107.0,Recreation,Morning,Free,Black,Yes,0.0
41.0,Male,USA,Los Angeles,5.75,8.63,5.84,20.21,65.51,35.03,10149.63,0.0,8.0,291.0,Competition,Afternoon,Basic,Black,Yes,1.0
38.0,Female,India,Bangalore,2.38,7.46,2.67,12.52,63.41,42.12,6389.06,2.0,7.0,425.0,Fitness,Evening,Premium,White,Yes,0.0
-1.0,Male,Australia,Brisbane,1.9,9.88,5.01,16.79,66.41,37.59,8561.68,1.0,3.0,336.0,Competition,Evening,Premium,White,Yes,1.0
44.0,Female,USA,Los Angeles,3.71,8.96,3.61,16.28,61.82,40.37,8002.16,0.0,4.0,246.0,Fitness,Afternoon,Free,Black,Yes,1.0
33.0,Male,India,Bangalore,2.23,10.7,5.92,18.85,65.45,37.04,9213.43,2.0,8.0,142.0,Competition,Morning,Premium,White,Yes,1.0
43.0,Male,Germany,Berlin,3.26,6.05,0.36,9.68,50.14,43.6,4712.94,1.0,2.0,420.0,Fitness,Morning,Free,Black,Yes,0.0
47.0,Male,USA,Chicago,1.05,7.16,5.29,13.5,51.99,42.73,6756.37,1.0,2.0,445.0,Competition,Evening,Basic,Black,Yes,1.0
33.0,Female,UK,London,3.67,11.22,4.39,19.28,67.63,34.0,9543.86,0.0,0.0,344.0,Competition,Afternoon,Basic,Black,Yes,1.0
24.0,Female,USA,New York,2.1,6.01,2.81,10.92,55.23,43.54,5501.13,3.0,6.0,294.0,Competition,Morning,Basic,Black,Yes,1.0
33.0,Female,USA,New York,2.72,0.63,2.04,5.4,51.64,43.57,2430.24,4.0,5.0,340.0,Recreation,Afternoon,Premium,White,Yes,1.0
52.0,Male,India,Bangalore,0.0,2.26,7.18,9.44,43.66,43.56,4727.23,0.0,1.0,56.0,Competition,Morning,Free,Black,Yes,0.0
33.0,Female,Germany,Munich,0.27,0.0,2.5,2.77,53.14,41.18,1303.33,1.0,7.0,378.0,Recreation,Afternoon,Basic,Black,Yes,0.0
57.0,Female,UK,Manchester,3.66,7.24,2.65,13.55,35.36,52.18,6794.87,1.0,8.0,57.0,Fitness,Morning,Free,Black,Yes,0.0
52.0,Other,Australia,Sydney,4.11,3.4,1.74,9.25,47.49,48.45,4496.65,3.0,1.0,300.0,Fitness,Evening,Premium,Black,Yes,0.0
38.0,Male,USA,Chicago,0.01,4.51,1.16,5.68,59.44,46.03,3082.6,4.0,1.0,281.0,Fitness,Morning,Premium,Black,Yes,1.0
60.0,Female,India,Delhi,0.85,10.33,4.9,16.08,26.94,57.53,7851.44,2.0,6.0,387.0,Competition,Evening,Free,Black,Yes,0.0
53.0,Male,India,Bangalore,2.79,3.71,3.37,9.86,38.67,51.3,5487.534848800834,0.0,3.0,445.0,Recreation,Evening,Premium,White,Yes,1.0
34.0,Other,Australia,Brisbane,4.57,8.27,1.54,14.38,66.13,39.18,7444.33,4.0,0.0,194.0,Competition,Morning,Premium,White,Yes,1.0
49.0,Male,UK,Manchester,3.26,0.0,5.54,8.8,48.31,44.08,4424.32,4.0,7.0,66.0,Fitness,Morning,Free,Black,Yes,0.0
58.0,Female,Germany,Munich,3.3,2.36,2.55,8.21,29.83,56.35,4330.78,1.0,1.0,228.0,Fitness,Evening,Basic,White,Yes,0.0
23.0,Other,UK,London,1.0,4.5,1.74,7.24,52.26,43.42,5487.534848800834,2.0,0.0,359.0,Competition,Evening,Premium,Black,Yes,1.0
41.0,Female,Germany,Berlin,2.65,2.99,2.04,7.68,51.61,44.85,3837.68,0.0,2.0,382.0,Recreation,Evening,Free,Black,Yes,0.0
44.0,Other,Australia,Melbourne,1.71,4.53,4.88,11.12,51.99,42.14,5535.18,1.0,4.0,254.0,Recreation,Evening,Premium,Black,Yes,0.0
42.0,Male,India,Delhi,3.26,5.9,2.04,11.19,62.19,45.95,5561.37,3.0,6.0,88.0,Fitness,Morning,Premium,Black,Yes,1.0
19.0,Male,USA,Chicago,2.01,4.64,1.62,8.27,52.03,41.63,4057.72,4.0,1.0,331.0,Recreation,Evening,Premium,White,Yes,1.0
26.0,Female,USA,New York,0.13,1.66,2.27,4.06,51.54,42.03,2132.61,0.0,7.0,192.0,Competition,Afternoon,Free,Black,Yes,0.0
45.0,Male,Australia,Melbourne,0.86,1.69,4.11,6.66,49.13,45.71,3594.23,0.0,6.0,162.0,Fitness,Afternoon,Free,Black,Yes,0.0
55.0,Male,India,Bangalore,0.75,5.47,3.25,9.48,40.63,49.72,4489.71,0.0,5.0,22.0,Recreation,Morning,Free,Black,Yes,0.0
20.0,Other,UK,Birmingham,1.58,8.44,0.4,10.41,51.58,45.75,5103.55,1.0,1.0,106.0,Fitness,Evening,Premium,White,Yes,1.0
37.0,Male,India,Delhi,5.11,3.94,2.12,11.17,64.76,43.54,5550.24,3.0,8.0,36.0,Competition,Evening,Premium,Black,Yes,1.0
23.0,Other,USA,Los Angeles,2.1,4.17,4.19,10.46,58.22,40.66,5200.87,2.0,1.0,267.0,Recreation,Morning,Premium,Black,Yes,1.0
56.0,Other,USA,Chicago,0.0,9.52,4.28,13.8,35.4,48.56,7065.39,1.0,8.0,412.0,Fitness,Afternoon,Free,Black,No,0.0
50.0,Other,India,Bangalore,1.64,8.25,6.16,16.05,44.08,41.72,7990.13,2.0,1.0,245.0,Competition,Afternoon,Premium,Black,Yes,0.0
18.0,Female,India,Delhi,3.91,7.41,2.94,14.25,60.77,41.15,6843.5,3.0,0.0,7.0,Fitness,Afternoon,Basic,Black,Yes,1.0
54.0,Female,USA,Los Angeles,2.2,3.86,7.51,13.57,41.01,44.7,6908.61,4.0,6.0,69.0,Competition,Morning,Premium,White,Yes,1.0
23.0,Female,UK,Birmingham,0.3,2.92,2.45,5.67,55.94,45.17,3066.08,0.0,1.0,427.0,Competition,Afternoon,Basic,Black,No,0.0
62.0,Other,Australia,Brisbane,2.79,5.62,0.52,8.93,18.3,64.09,4471.96,2.0,5.0,225.0,Recreation,Morning,Premium,Black,Yes,0.0
51.0,Female,Australia,Melbourne,3.35,5.529109014675052,1.18,11.74,44.11,49.08,5919.03,1.0,5.0,439.0,Competition,Morning,Free,Black,Yes,0.0
64.0,Female,India,Delhi,0.32,2.57,2.88,5.77,27.859493344587875,57.12531849790052,2682.83,2.0,1.0,213.0,Fitness,Evening,Premium,White,No,1.0
32.0,Male,Australia,Brisbane,3.65,9.77,2.25,15.67,64.01,41.14,7666.48,4.0,6.0,409.0,Competition,Afternoon,Basic,Black,Yes,1.0
62.0,Female,USA,Los Angeles,1.05,10.62,3.65,15.32,23.89,57.47,7502.11,0.0,4.0,7.0,Competition,Morning,Basic,Black,Yes,1.0
43.0,Female,USA,Los Angeles,2.25,7.97,2.74,12.96,50.59,42.32,6439.47,2.0,0.0,288.0,Recreation,Afternoon,Premium,White,Yes,1.0
31.0,Other,India,Delhi,3.56,14.7,5.43,23.7,80.54,33.05,11692.223237417973,4.0,8.0,154.0,Competition,Afternoon,Basic,Black,Yes,1.0
24.0,Other,India,Delhi,1.1,13.54,8.76,13.140029292639516,63.87,35.11,100.0,1.0,3.0,229.0,Competition,Evening,Basic,Black,Yes,1.0
63.0,Other,India,Mumbai,1.67,2.57,0.99,5.23,17.16,64.85,2429.17,3.0,2.0,155.0,Fitness,Afternoon,Free,Black,Yes,0.0
48.0,Other,UK,London,0.0,5.29,2.19,7.48,39.91,50.17,3597.72,1.0,7.0,241.0,Recreation,Evening,Premium,Black,No,0.0
41.0,Other,Australia,Brisbane,4.19,7.32,3.31,14.82,52.03,40.23,7340.26,0.0,1.0,85.0,Recreation,Morning,Premium,Black,No,0.0
48.0,Other,India,Mumbai,2.02,3.07,0.47,5.57,45.42,52.06,2856.55,1.0,4.0,121.0,Recreation,Afternoon,Premium,Black,Yes,0.0
46.0,Female,Germany,Munich,2.34,0.31,8.97,11.62,52.7,36.15,5774.71,1.0,5.0,235.0,Competition,Morning,Basic,Black,Yes,0.0
59.0,Other,Germany,Berlin,1.25,6.18,4.04,11.48,34.96,58.37,5673.52,1.0,7.0,300.0,Recreation,Afternoon,Premium,Black,Yes,0.0
49.0,Other,USA,Chicago,0.38,4.01,4.19,8.58,47.39,48.79,4327.74,1.0,0.0,390.0,Competition,Morning,Premium,Black,Yes,0.0
34.0,Male,Australia,Brisbane,5.74,10.9,7.11,23.76,69.37,32.64,11722.91,0.0,0.0,241.0,Competition,Afternoon,Free,Black,Yes,0.0
31.0,Female,India,Bangalore,0.34,0.0,0.11,0.45,49.71,46.47,-28.25,4.0,3.0,438.0,Fitness,Afternoon,Free,Black,Yes,1.0
57.0,Female,Germany,Berlin,1.02,0.0,2.92,3.95,34.41,57.38,1688.93,2.0,4.0,282.0,Fitness,Afternoon,Free,White,Yes,0.0
58.0,Female,Germany,Berlin,1.02,0.0,2.92,3.95,34.41,57.38,1688.93,2.0,4.0,282.0,Fitness,Afternoon,Free,White,Yes,0.0
53.0,Female,Australia,Sydney,2.51,8.19,0.0,10.7,44.7,55.85,5198.64,3.0,8.0,361.0,Fitness,Afternoon,Basic,Black,Yes,0.0
41.0,Other,USA,New York,1.75,3.56,0.77,6.09,48.34,44.27,2798.61,2.0,6.0,38.0,Fitness,Afternoon,Premium,Black,No,1.0
62.0,Other,UK,Birmingham,1.66,3.9,0.0,5.57,19.28,64.16,2684.6,2.0,5.0,132.0,Fitness,Afternoon,Free,Black,Yes,0.0
44.0,Other,Australia,Melbourne,1.18,10.43,3.89,15.5,57.68,44.12,7915.86,3.0,4.0,213.0,Competition,Afternoon,Free,Black,Yes,1.0
42.0,Male,Australia,Melbourne,1.11,2.96,5.53,9.61,53.43,42.1,4933.72,0.0,0.0,23.0,Competition,Afternoon,Free,Black,Yes,0.0
49.0,Other,UK,Birmingham,0.22,1.16,1.79,3.18,44.77,49.16,1654.23,3.0,8.0,95.0,Recreation,Afternoon,Premium,Black,Yes,0.0
35.0,Male,Australia,Brisbane,0.49,6.75,4.06,11.3,63.45,41.25,5861.14,0.0,5.0,263.0,Competition,Morning,Premium,Black,Yes,1.0
63.0,Female,USA,Chicago,3.38,1.64,1.48,6.5,16.72,61.28,3118.43,2.0,1.0,403.0,Competition,Evening,Premium,Black,Yes,0.0
35.0,Other,USA,Chicago,5.26,7.35,3.44,16.04,62.84,40.55,8253.26,0.0,2.0,225.0,Fitness,Afternoon,Basic,White,Yes,1.0
54.0,Male,UK,Manchester,3.78,8.08,9.773833748052606,22.44,53.77,39.69,11157.8,4.0,4.0,16.0,Competition,Evening,Basic,Black,Yes,1.0
43.0,Male,India,Mumbai,1.5,0.94,1.99,4.42,53.4,44.23,2152.22,3.0,1.0,394.0,Fitness,Afternoon,Free,White,Yes,0.0
26.0,Other,Germany,Berlin,3.85,3.05,2.98,9.88,59.92,40.33,4882.08,4.0,4.0,324.0,Recreation,Afternoon,Premium,Black,Yes,1.0
52.0,Female,India,Delhi,1.56,1.01,0.73,3.3,31.42,52.99,1406.43,2.0,7.0,225.0,Recreation,Morning,Free,White,Yes,1.0
25.0,Female,Australia,Sydney,2.94,2.48,0.0,5.42,57.29,44.54,2994.46,3.0,5.0,147.0,Competition,Morning,Premium,Black,No,0.0
37.0,Female,Germany,Munich,1.4,3.0,2.37,6.77,58.71,42.52,3169.25,2.0,1.0,243.0,Recreation,Evening,Premium,Black,Yes,0.0
-1.0,Male,UK,London,0.93,12.64,8.63,22.2,28.03,47.74,11002.94,4.0,7.0,180.0,Competition,Morning,Premium,White,No,0.0
39.0,Male,UnknownLand,Berlin,0.78,8.0,0.93,9.71,58.05,41.8,4748.42,2.0,3.0,408.0,Recreation,Morning,Basic,Black,Yes,0.0
36.0,Male,Germany,Berlin,4.06,8.41,1.95,14.43,60.73,42.49,6957.73,3.0,9.0,246.0,Fitness,Evening,Basic,White,No,0.0
47.0,Male,USA,Chicago,1.56,3.97,2.72,8.25,47.52,45.81,3916.14,3.0,9.0,3.0,Fitness,Morning,Premium,Black,Yes,0.0
45.0,Female,Germany,Hamburg,0.13,2.31,5.1,7.55,46.83,42.93,3499.69,2.0,0.0,290.0,Fitness,Afternoon,Free,Black,Yes,0.0
52.0,Other,Australia,Sydney,1.37,7.23,2.91,11.51,42.99,50.34,5631.14,3.0,4.0,67.0,Fitness,Evening,Premium,White,Yes,1.0
60.0,Male,USA,Berlin,3.3,12.11,6.06,21.47,40.66,55.1,10954.27,3.0,0.0,275.0,Competition,Evening,Premium,Black,Yes,1.0
28.0,Male,UK,London,2.87,8.29,1.94,13.1,60.83,41.76,6455.55,2.0,4.0,335.0,Recreation,Afternoon,Free,Black,Yes,1.0
48.0,Female,Germany,Berlin,5.61,2.47,7.68,15.76,56.18,37.92,7655.86,4.0,7.0,278.0,Competition,Morning,Premium,White,Yes,1.0
56.0,Other,India,Bangalore,0.69,0.0,4.55,5.24,28.8,54.95,5487.534848800834,3.0,2.0,50.0,Fitness,Evening,Free,Black,Yes,0.0
53.0,Other,India,Delhi,0.0,9.0,8.851557681103731,18.88,50.13,44.86,9738.31,3.0,2.0,362.0,Competition,Evening,Basic,Black,Yes,0.0
47.0,Female,Australia,Berlin,2.08,5.04,2.34,9.46,49.24,46.38,4570.58,3.0,6.0,409.0,Recreation,Afternoon,Basic,Black,Yes,0.0
40.0,Female,India,Mumbai,1.4,9.63,5.39,16.42,62.69,41.14,8079.21,3.0,3.0,187.0,Competition,Afternoon,Free,Black,Yes,1.0
36.0,Other,Germayn,Hamburg,2.91,5.71,2.98,11.6,60.21,40.71,6082.14,2.0,2.0,124.0,Recreation,Morning,Basic,White,Yes,1.0
29.0,Male,Germany,Munich,0.36,4.055629101605718,8.92,13.085794065154568,73.74,30.87,6293.943090190429,4.0,4.0,390.0,Competition,Evening,Basic,Black,Yes,1.0
32.0,Other,India,Mumbai,2.35,5.3,5.26,12.91,52.83,36.23,6461.1,4.0,2.0,177.0,Recreation,Morning,Free,Black,Yes,0.0
48.0,Female,Germany,Berlin,0.23,6.35,0.71,7.29,41.08,50.26,3490.6,0.0,6.0,187.0,Recreation,Morning,Basic,Black,Yes,1.0
60.0,Male,Australia,Brisbane,2.89,11.95,1.67,16.51,33.38,56.41,8514.07,3.0,1.0,349.0,Fitness,Afternoon,Premium,White,Yes,0.0
54.0,Male,USA,Los Angeles,0.73,8.41,3.24,12.38,33.21,48.43,6480.47,3.0,0.0,51.0,Recreation,Evening,Premium,Black,Yes,0.0
54.0,Female,Australia,Melbourne,1.64,2.81,0.18,4.62,33.06,52.58,2500.48,0.0,5.0,270.0,Fitness,Evening,Free,Black,No,0.0
32.0,Female,Australia,Melbourne,1.18,2.28,5.35,8.81,59.1,36.72,4292.12,4.0,7.0,269.0,Fitness,Evening,Basic,White,Yes,1.0
46.0,Female,Germayn,Munich,0.0,4.86,0.14,5.0,44.09,48.35,2441.84,1.0,0.0,76.0,Fitness,Afternoon,Premium,Black,Yes,0.0
60.0,Other,USA,Los Angeles,1.98,8.31,2.95,13.25,26.86,57.71,6468.14,1.0,9.0,29.0,Competition,Afternoon,Premium,Black,Yes,0.0
43.0,Other,Germany,Berlin,1.77,12.18,2.68,16.63,59.99,41.13,8550.8,4.0,8.0,118.0,Competition,Afternoon,Basic,Black,Yes,0.0
61.0,Male,UK,London,0.0,0.58,0.69,1.26,22.02,60.68179267234723,880.5,3.0,3.0,31.0,Competition,Afternoon,Basic,Black,Yes,0.0
19.0,Female,Germany,Munich,0.42,4.36,1.46,6.24,49.52,43.46,3073.2,1.0,1.0,373.0,Competition,Afternoon,Premium,Black,Yes,1.0
37.0,Male,Germany,Munich,2.93,4.69,1.73,9.34,55.9,42.03,4765.27,2.0,3.0,328.0,Recreation,Evening,Premium,Black,Yes,0.0
32.0,Male,Germany,Berlin,2.96,0.62,3.21,6.79,55.1,38.13,3192.0,2.0,0.0,396.0,Recreation,Morning,Free,White,Yes,1.0
21.0,Male,USA,New York,2.92,6.24,7.79,16.95,53.52,34.0,8438.0,0.0,3.0,374.0,Competition,Evening,Free,Black,Yes,1.0
39.0,Male,Germany,Berlin,2.07,3.35,2.49,7.91,56.31,39.84,4031.71,4.0,2.0,317.0,Recreation,Morning,Premium,Black,Yes,1.0
55.0,Female,USA,Los Angeles,1.0,4.65,2.0,7.65,38.91,54.32,3754.42,4.0,9.0,347.0,Recreation,Afternoon,Free,Black,Yes,1.0
40.0,Male,India,Berlin,1.52,2.89,5.16,9.57,60.08,41.43,4700.03,1.0,3.0,360.0,Fitness,Morning,Premium,White,Yes,1.0
43.0,Female,UK,Birmingham,4.73,9.52,4.06,18.32,57.01,38.83,8858.12,3.0,0.0,140.0,Fitness,Morning,Premium,White,Yes,1.0
28.0,Female,USA,Chicago,1.66,3.52,3.59,8.78,54.64,38.94,4570.56,4.0,7.0,370.0,Fitness,Evening,Free,Black,Yes,0.0
45.0,Other,India,Bangalore,3.18,10.77,1.86,15.81,56.39,41.58,8139.92,1.0,0.0,59.0,Fitness,Morning,Free,Black,No,0.0
19.0,Female,USA,New York,3.51,5.34,0.0,8.85,58.07,47.69,4704.27,1.0,1.0,60.0,Recreation,Afternoon,Basic,Black,No,1.0
25.0,Other,USA,New York,2.59,4.0,1.15,7.74,58.31,44.48,4001.43,4.0,3.0,113.0,Competition,Afternoon,Basic,White,Yes,1.0
46.0,Female,UK,London,2.77,1.29,2.06,6.12,49.05,44.21,3088.67,1.0,6.0,410.0,Recreation,Evening,Basic,White,Yes,0.0
28.0,Female,Australia,Brisbane,2.38,0.28,2.79,5.46,61.05,40.38,2589.77,0.0,3.0,358.0,Recreation,Morning,Premium,Black,Yes,0.0
54.0,Female,Australia,Melbourne,1.8,4.45,1.35,7.61,34.5,56.38,4104.15,0.0,3.0,53.0,Recreation,Afternoon,Free,Black,Yes,0.0
35.0,Other,USA,New York,3.91,0.57,5.57,10.05,58.63,37.27,5078.45,4.0,6.0,127.0,Fitness,Afternoon,Premium,Black,Yes,1.0
31.0,Other,Germayn,Berlin,0.36,4.63,5.16,10.15,66.46,37.98,5184.27,3.0,3.0,196.0,Fitness,Evening,Free,Black,Yes,1.0
27.0,Male,India,Mumbai,0.43,7.46,5.55,13.44,61.81,36.07,6827.69,0.0,7.0,211.0,Fitness,Afternoon,Premium,Black,Yes,0.0
